doi,publisher,type,created,created_year
10.5194/hessd-6-2679-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-269-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1073-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-179-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-725-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-929-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7321-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7429-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1705-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1209-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4737-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-767-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-135-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6929-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5115-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1279-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-971-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1849-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7025-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1821-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2499-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1485-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4705-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1913-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2317-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1945-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1005-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1407-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-461-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1431-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-33-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-67-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1167-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5303-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2609-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-847-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-103-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1621-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2347-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2683-2010,Copernicus GmbH,posted-content,2010-05-03,2010
10.5194/hessd-6-7001-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1143-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-879-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2975-2010,Copernicus GmbH,posted-content,2010-05-12,2010
10.5194/hessd-7-2261-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-529-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5811-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-687-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2413-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2455-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1589-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1883-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2053-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1973-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5881-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2221-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-3649-2010,Copernicus GmbH,posted-content,2010-06-22,2010
10.5194/hessd-7-2781-2010,Copernicus GmbH,posted-content,2010-05-07,2010
10.5194/hessd-7-3237-2010,Copernicus GmbH,posted-content,2010-05-31,2010
10.5194/hessd-7-1785-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4349-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-4473-2010,Copernicus GmbH,posted-content,2010-07-09,2010
10.5194/hessd-7-3837-2010,Copernicus GmbH,posted-content,2010-06-25,2010
10.5194/hessd-7-3329-2010,Copernicus GmbH,posted-content,2010-06-04,2010
10.5194/hessd-7-4113-2010,Copernicus GmbH,posted-content,2010-07-02,2010
10.5194/hessd-7-4331-2010,Copernicus GmbH,posted-content,2010-07-06,2010
10.5194/hessd-7-4851-2010,Copernicus GmbH,posted-content,2010-07-22,2010
10.5194/hessd-7-3249-2010,Copernicus GmbH,posted-content,2010-05-31,2010
10.5194/hessd-6-6425-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7055-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7095-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-3073-2010,Copernicus GmbH,posted-content,2010-05-18,2010
10.5194/hessd-7-493-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-2017-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-3109-2010,Copernicus GmbH,posted-content,2010-05-20,2010
10.5194/hessd-7-3803-2010,Copernicus GmbH,posted-content,2010-06-25,2010
10.5194/hessd-7-5131-2010,Copernicus GmbH,posted-content,2010-07-30,2010
10.5194/hessd-6-6035-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-3281-2010,Copernicus GmbH,posted-content,2010-05-31,2010
10.5194/hessd-7-4145-2010,Copernicus GmbH,posted-content,2010-07-05,2010
10.5194/hessd-7-2543-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-5-579-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-5-649-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-5335-2010,Copernicus GmbH,posted-content,2010-08-04,2010
10.5194/hessd-5-811-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-4761-2010,Copernicus GmbH,posted-content,2010-07-21,2010
10.5194/hessd-7-4291-2010,Copernicus GmbH,posted-content,2010-07-06,2010
10.5194/hessd-7-4059-2010,Copernicus GmbH,posted-content,2010-07-01,2010
10.5194/hessd-7-4925-2010,Copernicus GmbH,posted-content,2010-07-23,2010
10.5194/hessd-7-5467-2010,Copernicus GmbH,posted-content,2010-08-10,2010
10.5194/hessd-6-5665-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-5-1371-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-3931-2010,Copernicus GmbH,posted-content,2010-06-28,2010
10.5194/hessd-7-4535-2010,Copernicus GmbH,posted-content,2010-07-12,2010
10.5194/hessd-7-4731-2010,Copernicus GmbH,posted-content,2010-07-20,2010
10.5194/hessd-7-4023-2010,Copernicus GmbH,posted-content,2010-06-29,2010
10.5194/hessd-7-4567-2010,Copernicus GmbH,posted-content,2010-07-14,2010
10.5194/hessd-6-7539-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-5-475-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-207-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-5769-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/hessd-7-5299-2010,Copernicus GmbH,posted-content,2010-08-03,2010
10.5194/hessd-6-5139-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-4591-2010,Copernicus GmbH,posted-content,2010-07-15,2010
10.5194/hessd-7-6243-2010,Copernicus GmbH,posted-content,2010-08-25,2010
10.5194/hessd-7-3613-2010,Copernicus GmbH,posted-content,2010-06-22,2010
10.5194/hessd-7-6647-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-7-6553-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-7-4253-2010,Copernicus GmbH,posted-content,2010-07-06,2010
10.5194/hessd-7-2373-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-4817-2010,Copernicus GmbH,posted-content,2010-07-22,2010
10.5194/hessd-6-3417-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-4-3793-2007,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4065-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-6129-2010,Copernicus GmbH,posted-content,2010-08-25,2010
10.5194/hessd-7-4657-2010,Copernicus GmbH,posted-content,2010-07-16,2010
10.5194/hessd-7-4957-2010,Copernicus GmbH,posted-content,2010-07-23,2010
10.5194/hessd-7-3481-2010,Copernicus GmbH,posted-content,2010-06-15,2010
10.5194/hessd-7-6025-2010,Copernicus GmbH,posted-content,2010-08-23,2010
10.5194/hessd-7-5621-2010,Copernicus GmbH,posted-content,2010-08-13,2010
10.5194/hessd-7-5413-2010,Copernicus GmbH,posted-content,2010-08-05,2010
10.5194/hessd-7-2915-2010,Copernicus GmbH,posted-content,2010-05-11,2010
10.5194/hessd-7-4687-2010,Copernicus GmbH,posted-content,2010-07-16,2010
10.5194/hessd-7-3397-2010,Copernicus GmbH,posted-content,2010-06-08,2010
10.5194/hessd-5-1765-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-4635-2010,Copernicus GmbH,posted-content,2010-07-15,2010
10.5194/hessd-6-6247-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4233-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6865-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6087-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5047-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-3543-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5505-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-3947-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6581-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5783-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7287-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6691-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6503-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6181-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5753-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6455-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-921-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5445-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6795-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6967-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7213-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-3863-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6387-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6895-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5977-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6611-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4813-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6265-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7439-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5537-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7611-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7143-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7483-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-2153-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-221-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6759-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-621-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5705-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5565-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7385-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1305-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-4989-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-5851-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-345-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-649-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-389-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1535-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7503-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-7179-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-417-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-5-2409-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6833-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1033-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1677-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-313-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-593-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-907-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-6-6135-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-1103-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-6793-2010,Copernicus GmbH,posted-content,2010-09-08,2010
10.5194/hessd-7-6381-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-7-5805-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/hessd-7-7485-2010,Copernicus GmbH,posted-content,2010-10-01,2010
10.5194/hessd-7-4177-2010,Copernicus GmbH,posted-content,2010-07-05,2010
10.5194/hessd-7-7863-2010,Copernicus GmbH,posted-content,2010-10-08,2010
10.5194/hessd-7-4785-2010,Copernicus GmbH,posted-content,2010-07-22,2010
10.5194/hessd-8-29-2011,Copernicus GmbH,posted-content,2011-01-05,2011
10.5194/hessd-7-6981-2010,Copernicus GmbH,posted-content,2010-09-16,2010
10.5194/hessd-7-4089-2010,Copernicus GmbH,posted-content,2010-07-02,2010
10.5194/hessd-7-8157-2010,Copernicus GmbH,posted-content,2010-10-18,2010
10.5194/hessd-7-6207-2010,Copernicus GmbH,posted-content,2010-08-25,2010
10.5194/hessd-7-8837-2010,Copernicus GmbH,posted-content,2010-11-12,2010
10.5194/hessd-7-8213-2010,Copernicus GmbH,posted-content,2010-10-18,2010
10.5194/hessd-7-7341-2010,Copernicus GmbH,posted-content,2010-09-27,2010
10.5194/hessd-7-9631-2010,Copernicus GmbH,posted-content,2010-12-21,2010
10.5194/hessd-7-4875-2010,Copernicus GmbH,posted-content,2010-07-22,2010
10.5194/hessd-7-8873-2010,Copernicus GmbH,posted-content,2010-11-16,2010
10.5194/hessd-7-8631-2010,Copernicus GmbH,posted-content,2010-10-29,2010
10.5194/hessd-7-8661-2010,Copernicus GmbH,posted-content,2010-11-01,2010
10.5194/hessd-6-6293-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-8521-2010,Copernicus GmbH,posted-content,2010-10-27,2010
10.5194/hessd-7-6081-2010,Copernicus GmbH,posted-content,2010-08-25,2010
10.5194/hessd-7-8741-2010,Copernicus GmbH,posted-content,2010-11-04,2010
10.5194/hessd-7-5685-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/hessd-7-8947-2010,Copernicus GmbH,posted-content,2010-11-17,2010
10.5194/hessd-7-9173-2010,Copernicus GmbH,posted-content,2010-12-03,2010
10.5194/hessd-7-3765-2010,Copernicus GmbH,posted-content,2010-06-24,2010
10.5194/hessd-7-8781-2010,Copernicus GmbH,posted-content,2010-11-09,2010
10.5194/hessd-7-9271-2010,Copernicus GmbH,posted-content,2010-12-06,2010
10.5194/hessd-7-9327-2010,Copernicus GmbH,posted-content,2010-12-07,2010
10.5194/hessd-6-4619-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-7563-2010,Copernicus GmbH,posted-content,2010-10-04,2010
10.5194/hessd-7-3365-2010,Copernicus GmbH,posted-content,2010-06-08,2010
10.5194/hessd-7-4437-2010,Copernicus GmbH,posted-content,2010-07-08,2010
10.5194/hessd-8-207-2011,Copernicus GmbH,posted-content,2011-01-13,2011
10.5194/hessd-7-5991-2010,Copernicus GmbH,posted-content,2010-08-23,2010
10.5194/hessd-7-9155-2010,Copernicus GmbH,posted-content,2010-12-03,2010
10.5194/hessd-7-3129-2010,Copernicus GmbH,posted-content,2010-05-21,2010
10.5194/hessd-8-89-2011,Copernicus GmbH,posted-content,2011-01-10,2011
10.5194/hessd-7-7669-2010,Copernicus GmbH,posted-content,2010-10-05,2010
10.5194/hessd-7-4995-2010,Copernicus GmbH,posted-content,2010-07-29,2010
10.5194/hessd-7-6925-2010,Copernicus GmbH,posted-content,2010-09-16,2010
10.5194/hessd-8-365-2011,Copernicus GmbH,posted-content,2011-01-18,2011
10.5194/hessd-7-8309-2010,Copernicus GmbH,posted-content,2010-10-25,2010
10.5194/hessd-8-1125-2011,Copernicus GmbH,posted-content,2011-01-25,2011
10.5194/hessd-8-763-2011,Copernicus GmbH,posted-content,2011-01-20,2011
10.5194/hessd-7-6491-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-8-1365-2011,Copernicus GmbH,posted-content,2011-01-28,2011
10.5194/hessd-7-7757-2010,Copernicus GmbH,posted-content,2010-10-05,2010
10.5194/hessd-7-6285-2010,Copernicus GmbH,posted-content,2010-08-26,2010
10.5194/hessd-8-483-2011,Copernicus GmbH,posted-content,2011-01-18,2011
10.5194/hessd-8-1609-2011,Copernicus GmbH,posted-content,2011-02-03,2011
10.5194/hessd-7-8703-2010,Copernicus GmbH,posted-content,2010-11-03,2010
10.5194/hessd-7-2085-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-9123-2010,Copernicus GmbH,posted-content,2010-11-30,2010
10.5194/hessd-7-7695-2010,Copernicus GmbH,posted-content,2010-10-05,2010
10.5194/hessd-8-1059-2011,Copernicus GmbH,posted-content,2011-01-24,2011
10.5194/hessd-7-9599-2010,Copernicus GmbH,posted-content,2010-12-17,2010
10.5194/hessd-7-6057-2010,Copernicus GmbH,posted-content,2010-08-24,2010
10.5194/hessd-7-3551-2010,Copernicus GmbH,posted-content,2010-06-16,2010
10.5194/hessd-8-811-2011,Copernicus GmbH,posted-content,2011-01-21,2011
10.5194/hessd-7-3691-2010,Copernicus GmbH,posted-content,2010-06-23,2010
10.5194/hessd-7-6725-2010,Copernicus GmbH,posted-content,2010-09-06,2010
10.5194/hessd-8-1031-2011,Copernicus GmbH,posted-content,2011-01-24,2011
10.5194/hessd-8-1895-2011,Copernicus GmbH,posted-content,2011-02-10,2011
10.5194/hessd-8-2627-2011,Copernicus GmbH,posted-content,2011-03-08,2011
10.5194/hessd-8-1951-2011,Copernicus GmbH,posted-content,2011-02-21,2011
10.5194/hessd-8-2145-2011,Copernicus GmbH,posted-content,2011-03-01,2011
10.5194/hessd-8-391-2011,Copernicus GmbH,posted-content,2011-01-18,2011
10.5194/hessd-7-8587-2010,Copernicus GmbH,posted-content,2010-10-28,2010
10.5194/hessd-8-2175-2011,Copernicus GmbH,posted-content,2011-03-02,2011
10.5194/hessd-8-429-2011,Copernicus GmbH,posted-content,2011-01-18,2011
10.5194/hessd-7-7121-2010,Copernicus GmbH,posted-content,2010-09-22,2010
10.5194/hessd-7-9567-2010,Copernicus GmbH,posted-content,2010-12-15,2010
10.5194/hessd-8-111-2011,Copernicus GmbH,posted-content,2011-01-11,2011
10.5194/hessd-7-1343-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-8-585-2011,Copernicus GmbH,posted-content,2011-01-19,2011
10.5194/hessd-7-2897-2010,Copernicus GmbH,posted-content,2010-05-10,2010
10.5194/hessd-7-7839-2010,Copernicus GmbH,posted-content,2010-10-08,2010
10.5194/hessd-8-3743-2011,Copernicus GmbH,posted-content,2011-04-15,2011
10.5194/hessd-8-529-2011,Copernicus GmbH,posted-content,2011-01-18,2011
10.5194/hessd-7-5441-2010,Copernicus GmbH,posted-content,2010-08-09,2010
10.5194/hessd-8-1929-2011,Copernicus GmbH,posted-content,2011-02-21,2011
10.5194/hessd-7-7521-2010,Copernicus GmbH,posted-content,2010-10-01,2010
10.5194/hessd-8-151-2011,Copernicus GmbH,posted-content,2011-01-11,2011
10.5194/hessd-8-2609-2011,Copernicus GmbH,posted-content,2011-03-08,2011
10.5194/hessd-8-991-2011,Copernicus GmbH,posted-content,2011-01-24,2011
10.5194/hessd-7-5577-2010,Copernicus GmbH,posted-content,2010-08-12,2010
10.5194/hessd-8-1987-2011,Copernicus GmbH,posted-content,2011-02-22,2011
10.5194/hessd-7-6851-2010,Copernicus GmbH,posted-content,2010-09-13,2010
10.5194/hessd-7-3189-2010,Copernicus GmbH,posted-content,2010-05-27,2010
10.5194/hessd-7-9467-2010,Copernicus GmbH,posted-content,2010-12-09,2010
10.5194/hessd-8-1729-2011,Copernicus GmbH,posted-content,2011-02-08,2011
10.5194/hessd-7-5957-2010,Copernicus GmbH,posted-content,2010-08-23,2010
10.5194/hessd-7-5851-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/hessd-7-7383-2010,Copernicus GmbH,posted-content,2010-09-27,2010
10.5194/hessd-8-2821-2011,Copernicus GmbH,posted-content,2011-03-14,2011
10.5194/hessd-8-3133-2011,Copernicus GmbH,posted-content,2011-03-30,2011
10.5194/hessd-8-243-2011,Copernicus GmbH,posted-content,2011-01-17,2011
10.5194/hessd-8-3667-2011,Copernicus GmbH,posted-content,2011-04-15,2011
10.5194/hessd-8-715-2011,Copernicus GmbH,posted-content,2011-01-20,2011
10.5194/hessd-8-2103-2011,Copernicus GmbH,posted-content,2011-03-01,2011
10.5194/hessd-8-1827-2011,Copernicus GmbH,posted-content,2011-02-10,2011
10.5194/hessd-8-1225-2011,Copernicus GmbH,posted-content,2011-01-26,2011
10.5194/hessd-8-3001-2011,Copernicus GmbH,posted-content,2011-03-29,2011
10.5194/hessd-7-8347-2010,Copernicus GmbH,posted-content,2010-10-25,2010
10.5194/hessd-8-3233-2011,Copernicus GmbH,posted-content,2011-04-01,2011
10.5194/hessd-8-1433-2011,Copernicus GmbH,posted-content,2011-01-28,2011
10.5194/hessd-8-2235-2011,Copernicus GmbH,posted-content,2011-03-02,2011
10.5194/hessd-8-4099-2011,Copernicus GmbH,posted-content,2011-04-26,2011
10.5194/hessd-7-6613-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-8-4813-2011,Copernicus GmbH,posted-content,2011-05-13,2011
10.5194/hessd-7-1655-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-8-653-2011,Copernicus GmbH,posted-content,2011-01-19,2011
10.5194/hessd-8-2503-2011,Copernicus GmbH,posted-content,2011-03-08,2011
10.5194/hessd-7-5547-2010,Copernicus GmbH,posted-content,2010-08-11,2010
10.5194/hessd-8-1799-2011,Copernicus GmbH,posted-content,2011-02-09,2011
10.5194/hessd-8-3189-2011,Copernicus GmbH,posted-content,2011-03-31,2011
10.5194/hessd-8-4459-2011,Copernicus GmbH,posted-content,2011-05-05,2011
10.5194/hessd-8-3883-2011,Copernicus GmbH,posted-content,2011-04-19,2011
10.5194/hessd-8-1541-2011,Copernicus GmbH,posted-content,2011-02-01,2011
10.5194/hessd-7-8913-2010,Copernicus GmbH,posted-content,2010-11-16,2010
10.5194/hessd-7-8545-2010,Copernicus GmbH,posted-content,2010-10-28,2010
10.5194/hessd-8-1399-2011,Copernicus GmbH,posted-content,2011-01-28,2011
10.5194/hessd-7-2727-2010,Copernicus GmbH,posted-content,2010-05-04,2010
10.5194/hessd-8-2895-2011,Copernicus GmbH,posted-content,2011-03-21,2011
10.5194/hessd-8-6069-2011,Copernicus GmbH,posted-content,2011-06-23,2011
10.5194/hessd-8-3167-2011,Copernicus GmbH,posted-content,2011-03-31,2011
10.5194/hessd-8-2667-2011,Copernicus GmbH,posted-content,2011-03-09,2011
10.5194/hessd-8-4313-2011,Copernicus GmbH,posted-content,2011-04-29,2011
10.5194/hessd-5-3061-2008,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-8-5263-2011,Copernicus GmbH,posted-content,2011-05-26,2011
10.5194/hessd-8-1161-2011,Copernicus GmbH,posted-content,2011-01-26,2011
10.5194/hessd-8-3631-2011,Copernicus GmbH,posted-content,2011-04-15,2011
10.5194/hessd-7-7191-2010,Copernicus GmbH,posted-content,2010-09-23,2010
10.5194/hessd-8-3961-2011,Copernicus GmbH,posted-content,2011-04-20,2011
10.5194/hessd-7-7591-2010,Copernicus GmbH,posted-content,2010-10-04,2010
10.5194/hessd-8-5319-2011,Copernicus GmbH,posted-content,2011-05-27,2011
10.5194/hessd-8-1705-2011,Copernicus GmbH,posted-content,2011-02-07,2011
10.5194/hessd-8-3543-2011,Copernicus GmbH,posted-content,2011-04-12,2011
10.5194/hessd-8-1861-2011,Copernicus GmbH,posted-content,2011-02-10,2011
10.5194/hessd-8-2555-2011,Copernicus GmbH,posted-content,2011-03-08,2011
10.5194/hessd-8-6199-2011,Copernicus GmbH,posted-content,2011-06-27,2011
10.5194/hessd-8-3047-2011,Copernicus GmbH,posted-content,2011-03-29,2011
10.5194/hessd-7-6581-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-8-619-2011,Copernicus GmbH,posted-content,2011-01-19,2011
10.5194/hessd-8-2699-2011,Copernicus GmbH,posted-content,2011-03-10,2011
