"DOI","publisher","type","created","created_year"
"10.7287/peerj.preprints.1045v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.907v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.907v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2394v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.437v3","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2198v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2514v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.784v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2434v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2434v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2406v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2268v1","PeerJ","posted-content",2018-01-13,2018
